word_id,sentence_id,word,label,is_ne,is_spelling_correct
10320,646,goals,ENG,,True
10321,646,at,FIL,,True
10322,646,kung,FIL,,True
10323,646,paano,FIL,,True
10324,646,mo,FIL,,True
10325,646,ito,FIL,,True
10326,646,makakamit,FIL,,True
10327,646,.,OTH,,True
10328,647,Iba,FIL,,True
10329,647,rin,FIL,,True
10330,647,talaga,FIL,,True
10331,647,ang,FIL,,True
10332,647,the,ENG,,True
10333,647,hitman,ENG,,True
10334,647,!,OTH,,True
10377,653,pano,FIL,,True
10378,653,ba,FIL,,True
10379,653,kasi,FIL,,True
10380,653,makipagkaibigan,FIL,,True
10381,653,ngayong,FIL,,True
10382,653,online,ENG,,True
10383,653,class,ENG,,True
10384,656,Matapos,FIL,,True
10385,656,sampahan,FIL,,True
10386,656,ng,FIL,,True
10387,656,kaso,FIL,,True
10388,656,si,FIL,,True
10389,656,Poblacion,FIL,NE,True
10390,656,Girl,ENG,NE,True
10391,656,at,FIL,,True
10392,656,walong,FIL,,True
10393,656,iba,FIL,,True
10394,656,pa,FIL,,True
10395,656,ay,FIL,,True
10396,656,inaasahan,FIL,,True
10397,656,na,FIL,,True
10398,656,sasampahan,FIL,,True
10399,656,din,FIL,,True
10400,656,ng,FIL,,True
10401,656,kaso,FIL,,True
10402,656,ng,FIL,,True
10403,656,Philippine,ENG,NE,True
10404,656,National,ENG,NE,True
10405,656,Police,ENG,NE,True
10406,656,(,OTH,,True
10407,656,PNP,OTH,ABB_NE,True
10408,656,),OTH,,True
10409,656,ang,FIL,,True
10410,656,isa,FIL,,True
10411,656,pang,FIL,,True
10412,656,babaeng,FIL,,True
10413,656,balikbayan,FIL,,True
10414,656,na,FIL,,True
10415,656,imbes,FIL,,True
10416,656,na,FIL,,True
10417,656,tumuloy,FIL,,True
10418,656,sa,FIL,,True
10419,656,quarantine,ENG,,True
10420,656,hotel,ENG,,True
10421,656,ay,FIL,,True
10422,656,sa,FIL,,True
10423,656,condominium,ENG,,True
10424,656,dumiretso,FIL,,True
10425,656,.,OTH,,True
10426,658,sa,FIL,,True
10427,658,kanya,FIL,,True
10428,658,pa,FIL,,True
10429,658,magmamakaawa,FIL,,True
10430,658,ampota,FIL,,True
10431,658,kakapal,FIL,,True
10432,658,ng,FIL,,True
10433,658,mukha,FIL,,True
10434,658,niyo,FIL,,True
10435,658,.,OTH,,True
10450,660,So,ENG,,True
10451,660,eto,FIL,,True
10452,660,monday,ENG,,True
10453,660,nanaman,FIL,,True
10454,660,ang,FIL,,True
10455,660,bilis,FIL,,True
10456,660,ng,FIL,,True
10457,660,araw,FIL,,True
10458,660,ahahaha,OTH,EXPR,True
10459,660,at,FIL,,True
10460,660,hirap,FIL,,True
10461,660,parin,FIL,,True
10462,660,makatulog,FIL,,True
10463,660,at,FIL,,True
10464,660,sa,FIL,,True
10465,660,mga,FIL,,True
10466,660,hindi,FIL,,True
10467,660,rin,FIL,,True
10468,660,makatulog,FIL,,True
10469,660,dyan,FIL,,True
10470,660,tara,FIL,,True
10471,660,usap,FIL,,True
10472,660,tayo,FIL,,True
10473,660,pampaantok,FIL,,True
10474,660,lang,FIL,,True
10475,660,hmu,OTH,ABB,True
10476,660,po,FIL,,True
10477,661,Sobra,FIL,,True
10478,661,na,FIL,,True
10479,661,tama,FIL,,True
10480,661,na,FIL,,True
10481,661,ang,FIL,,True
10482,661,corruption,ENG,,True
10483,661,lubog,FIL,,True
10484,661,na,FIL,,True
10485,661,lubog,FIL,,True
10486,661,na,FIL,,True
10487,661,ang,FIL,,True
10488,661,Pilipinas,FIL,NE,True
10489,661,",",OTH,,True
10490,661,matakot,FIL,,True
10491,661,sana,FIL,,True
10492,661,sa,FIL,,True
10493,661,Diyos,FIL,NE,True
10494,661,mga,FIL,,True
10495,661,nasa,FIL,,True
10496,661,gobyerno,FIL,,True
10497,661,na,FIL,,True
10498,661,walang,FIL,,True
10499,661,ginawa,FIL,,True
10500,661,kundi,FIL,,True
10501,661,magpayaman,FIL,,True
10502,663,Eh,OTH,EXPR,True
10503,663,diba,FIL,,True
10504,663,nakinabang,FIL,,True
10505,663,din,FIL,,True
10506,663,siya,FIL,,True
10507,663,sa,FIL,,True
10508,663,mga,FIL,,True
10509,663,bakuna,FIL,,True
10510,663,drive,ENG,,True
10511,663,ni,FIL,,True
10512,663,Leni,OTH,NE,True
10513,663,.,OTH,,True
10514,664,Sa,FIL,,True
10515,664,kabila,FIL,,True
10516,664,ng,FIL,,True
10517,664,matinding,FIL,,True
10518,664,impeksyon,FIL,,True
10519,664,dito,FIL,,True
10520,664,sa,FIL,,True
10521,664,NCR,OTH,ABB_NE,True
10522,664,",",OTH,,True
10523,664,sanay,FIL,,True
10524,664,tutukan,FIL,,True
10525,664,din,FIL,,True
10526,664,ang,FIL,,True
10527,664,ibang,FIL,,True
10528,664,mga,FIL,,True
10529,664,lugar,FIL,,True
10530,664,kung,FIL,,True
10531,664,saan,FIL,,True
10532,664,lumalala,FIL,,True
10533,664,ang,FIL,,True
10534,664,sitwasyon,FIL,,True
10535,664,",",OTH,,True
10536,664,at,FIL,,True
10537,664,halos,FIL,,True
10538,664,walang,FIL,,True
10539,664,kakayahan,FIL,,True
10540,664,ang,FIL,,True
10541,664,maliliit,FIL,,True
10542,664,na,FIL,,True
10543,664,provincial,ENG,,True
10544,664,hospital,ENG,,True
10545,664,rumisponde,FIL,,True
10546,664,(,OTH,,True
10547,664,provinces,ENG,,True
10548,664,are,ENG,,True
10549,664,complaining,ENG,,True
10550,664,there,ENG,,True
10551,664,is,ENG,,True
10552,664,no,ENG,,True
10553,664,vaccine,ENG,,True
10554,664,equity,ENG,,True
10555,664,.,OTH,,True
10556,665,wag,FIL,,True
10557,665,mong,FIL,,True
10558,665,hingin,FIL,,True
10559,665,yung,FIL,,True
10560,665,atensyon,FIL,,True
10561,665,",",OTH,,True
10562,665,hayaan,FIL,,True
10563,665,mong,FIL,,True
10564,665,ibigay,FIL,,True
10565,665,nya,FIL,,True
10566,665,ng,FIL,,True
10567,665,kusa,FIL,,True
10568,665,.,OTH,,True
10569,666,Idol,ENG,,True
10570,666,cong,FIL,NE,True
10571,666,hindi,FIL,,True
10572,666,si,FIL,,True
10573,666,trunks,OTH,NE,True
10574,666,ang,FIL,,True
10575,666,kamukha,FIL,,True
10576,666,ni,FIL,,True
10577,666,idol,ENG,,True
10578,666,junnie,OTH,NE,True
10579,666,.,OTH,,True
10580,667,Naappreciate,FIL,,True
10581,667,ko,FIL,,True
10582,667,po,FIL,,True
10583,667,ang,FIL,,True
10584,667,inyong,FIL,,True
10585,667,suporta,FIL,,True
10586,667,at,FIL,,True
10587,667,pagmamahal,FIL,,True
10588,667,",",OTH,,True
10589,667,mensahe,FIL,,True
10590,667,pa,FIL,,True
10591,667,ng,FIL,,True
10592,667,dating,FIL,,True
10593,667,ka-loveteam,FIL,,True
10594,667,ng,FIL,,True
10595,667,Korean,ENG,NE,True
10596,667,idol,ENG,,True
10597,667,na,FIL,,True
10598,667,ngayong,FIL,,True
10599,667,si,FIL,,True
10600,667,Sandara,OTH,NE,True
10601,667,Park,OTH,NE,True
10602,667,.,OTH,,True
10603,668,May,FIL,,True
10604,668,politiko,FIL,,True
10605,668,rin,FIL,,True
10606,668,na,FIL,,True
10607,668,nagbibigay,FIL,,True
10608,668,ng,FIL,,True
10609,668,payo,FIL,,True
10610,668,.,OTH,,True
10628,671,Ipinanganak,FIL,,True
10629,671,noong,FIL,,True
10630,671,1890,OTH,,True
10631,671,sa,FIL,,True
10632,671,Corinaldi,OTH,NE,True
10633,671,",",OTH,,True
10634,671,Italy,ENG,NE,True
10635,671,si,FIL,,True
10636,671,Goretti,OTH,NE,True
10637,671,mula,FIL,,True
10638,671,sa,FIL,,True
10639,671,pamilya,FIL,,True
10640,671,ng,FIL,,True
10641,671,mga,FIL,,True
10642,671,magsasaka,FIL,,True
10643,671,.,OTH,,True
10644,672,Tiniyak,FIL,,True
10645,672,naman,FIL,,True
10646,672,ni,FIL,,True
10647,672,Health,ENG,NE,True
10648,672,Secretary,ENG,NE,True
10649,672,Francisco,OTH,NE,True
10650,672,Duque,OTH,NE,True
10651,672,III,OTH,NE,True
10652,672,na,FIL,,True
10653,672,hindi,FIL,,True
10654,672,nila,FIL,,True
10655,672,kukunsintihin,FIL,,True
10656,672,ang,FIL,,True
10657,672,ganoong,FIL,,True
10658,672,kapabayaan,FIL,,True
10659,672,kaya,FIL,,True
10660,672,magsasagawa,FIL,,True
10661,672,ng,FIL,,True
10662,672,imbestigasyon,FIL,,True
10663,672,at,FIL,,True
10664,672,papatawan,FIL,,True
10665,672,ng,FIL,,True
10666,672,parusa,FIL,,True
10667,672,ang,FIL,,True
10668,672,nagpabaya,FIL,,True
10669,672,.,OTH,,True
10670,673,Ang,FIL,,True
10671,673,isinabuhay,FIL,,True
10672,673,ni,FIL,,True
10673,673,Job,OTH,NE,True
10674,673,sa,FIL,,True
10675,673,panahon,FIL,,True
10676,673,ng,FIL,,True
10677,673,kanyang,FIL,,True
10678,673,buong,FIL,,True
10679,673,buhay,FIL,,True
10680,673,at,FIL,,True
10681,673,ang,FIL,,True
10682,673,kanyang,FIL,,True
10683,673,kapansin,FIL,,True
10684,673,pansin,FIL,,True
10685,673,na,FIL,,True
10686,673,tagumpay,FIL,,True
10687,673,laban,FIL,,True
10688,673,kay,FIL,,True
10689,673,Satanas,OTH,NE,True
10690,673,ay,FIL,,True
10691,673,magpakailanman,FIL,,True
10692,673,na,FIL,,True
10693,673,itatangi,FIL,,True
10694,673,ng,FIL,,True
10695,673,Diyos,FIL,NE,True
10696,673,",",OTH,,True
10697,673,at,FIL,,True
10698,673,ang,FIL,,True
10699,673,kanyang,FIL,,True
10700,673,pagka-perpekto,FIL,,True
10701,673,at,FIL,,True
10702,673,pagkamatuwid,FIL,,True
10703,673,",",OTH,,True
10704,673,at,FIL,,True
10705,673,takot,FIL,,True
10706,673,sa,FIL,,True
10707,673,Diyos,FIL,NE,True
10708,673,ay,FIL,,True
10709,673,igagalang,FIL,,True
10710,673,at,FIL,,True
10711,673,tutularan,FIL,,True
10712,673,ng,FIL,,True
10713,673,mga,FIL,,True
10714,673,henerasyon,FIL,,True
10715,673,na,FIL,,True
10716,673,darating,FIL,,True
10717,673,.,OTH,,True
10718,674,I,ENG,,True
10719,674,deserve,ENG,,True
10720,674,to,ENG,,True
10721,674,win,ENG,,True
10722,674,this,ENG,,True
10723,674,giveaway,ENG,,True
10724,674,dahil,FIL,,True
10725,674,binibigay,FIL,,True
10726,674,ko,FIL,,True
10727,674,ang,FIL,,True
10728,674,effort,ENG,,True
10729,674,ko,FIL,,True
10730,674,",",OTH,,True
10731,674,ang,FIL,,True
10732,674,makakaya,FIL,,True
10733,674,ko,FIL,,True
10734,674,para,FIL,,True
10735,674,masuportahan,FIL,,True
10736,674,ang,FIL,,True
10737,674,mga,FIL,,True
10738,674,idols,ENG,,True
10739,674,ko,FIL,,True
10740,674,lalo,FIL,,True
10741,674,na,FIL,,True
10742,674,si,FIL,,True
10743,674,lisa,OTH,NE,True
10744,674,like,ENG,,True
10745,674,pag,FIL,,True
10746,674,stream,ENG,,True
10747,674,",",OTH,,True
10748,674,pag,FIL,,True
10749,674,vote,ENG,,True
10750,674,at,FIL,,True
10751,674,ang,FIL,,True
10752,674,mahalin,FIL,,True
10753,674,sila,FIL,,True
10754,674,except,ENG,,True
10755,674,buying,ENG,,True
10756,674,official,ENG,,True
10757,674,merch,ENG,,True
10758,674,medyo,FIL,,True
10759,674,tagilid,FIL,,True
10760,674,tayo,FIL,,True
10761,674,don,FIL,,True
10762,674,.,OTH,,True
10763,675,Pero,FIL,,True
10764,675,sa,FIL,,True
10765,675,DonBelle,OTH,NE,True
10766,675,lang,FIL,,True
10767,675,ako,FIL,,True
10768,675,gumawa,FIL,,True
10769,675,ng,FIL,,True
10770,675,stan,ENG,,True
10771,675,acct,OTH,ABB,True
10772,675,.,OTH,,True
10773,676,dugo,FIL,,True
10774,676,ang,FIL,,True
10775,676,ilong,FIL,,True
10776,676,malala,FIL,,True
10777,676,HAHHAHAHAHA,OTH,EXPR,True
10805,678,Hindi,FIL,,True
10806,678,rin,FIL,,True
10807,678,mapatunayan,FIL,,True
10808,678,ng,FIL,,True
10809,678,mga,FIL,,True
10810,678,mananampalataya,FIL,,True
10811,678,nito,FIL,,True
10812,678,na,FIL,,True
10813,678,ang,FIL,,True
10814,678,bawat,FIL,,True
10815,678,salaysay,FIL,,True
10816,678,o,FIL,,True
10817,678,pahayag,FIL,,True
10818,678,sa,FIL,,True
10819,678,mga,FIL,,True
10820,678,aklat,FIL,,True
10821,678,na,FIL,,True
10822,678,ito,FIL,,True
10823,678,ay,FIL,,True
10824,678,totoo,FIL,,True
10825,678,.,OTH,,True
10826,681,Bibigyan,FIL,,True
10827,681,ka,FIL,,True
10828,681,namin,FIL,,True
10829,681,ng,FIL,,True
10830,681,kaunting,FIL,,True
10831,681,panahon,FIL,,True
10832,681,para,FIL,,True
10833,681,pag-isipan,FIL,,True
10834,681,iyan,FIL,,True
10835,681,!,OTH,,True
10836,682,R,OTH,ABB,True
10837,682,.,OTH,,True
10838,682,I,OTH,ABB,True
10839,682,.,OTH,,True
10840,682,P,OTH,ABB,True
10841,682,sa,FIL,,True
10842,682,mga,FIL,,True
10843,682,nawala,FIL,,True
10844,682,ang,FIL,,True
10845,682,buhay,FIL,,True
10876,684,Sana,FIL,,True
10877,684,wala,FIL,,True
10878,684,ng,FIL,,True
10879,684,Smartmatic,OTH,NE,True
10880,684,para,FIL,,True
10881,684,manalo,FIL,,True
10882,684,siya,FIL,,True
10883,684,.,OTH,,True
10896,687,grabe,FIL,,True
10897,687,iba,FIL,,True
10898,687,talaga,FIL,,True
10899,687,kapag,FIL,,True
10900,687,sila,FIL,,True
10901,687,ang,FIL,,True
10902,687,nag,FIL,,True
10903,687,salita,FIL,,True
10904,687,",",OTH,,True
10905,687,mararamdaman,FIL,,True
10906,687,mo,FIL,,True
10907,687,talaga,FIL,,True
10908,687,",",OTH,,True
10909,687,maligayang,FIL,,True
10910,687,pasko,FIL,NE,True
10911,687,rin,FIL,,True
10912,687,po,FIL,,True
10913,687,sa,FIL,,True
10914,687,inyo,FIL,,True
10915,687,",",OTH,,True
10916,687,hangad,FIL,,True
10917,687,po,FIL,,True
10918,687,namin,FIL,,True
10919,687,ang,FIL,,True
10920,687,inyong,FIL,,True
10921,687,tagumpay,FIL,,True
10922,687,sa,FIL,,True
10923,687,darating,FIL,,True
10924,687,na,FIL,,True
10925,687,election,ENG,,True
10926,687,sa,FIL,,True
10927,687,2022,OTH,,True
10928,687,",",OTH,,True
10929,687,salamat,FIL,,True
10930,687,po,FIL,,True
10931,688,May,FIL,,True
10932,688,kinalaman,FIL,,True
10933,688,daw,FIL,,True
10934,688,kasi,FIL,,True
10935,688,ito,FIL,,True
10936,688,noong,FIL,,True
10937,688,nag-react,FIL,,True
10938,688,ang,FIL,,True
10939,688,premyadong,FIL,,True
10940,688,aktres,FIL,,True
10941,688,sa,FIL,,True
10942,688,pagbabalik-telebisyon,FIL,,True
10943,688,ng,FIL,,True
10944,688,senador,FIL,,True
10945,688,sa,FIL,,True
10946,688,pamamagitan,FIL,,True
10947,688,ng,FIL,,True
10948,688,isang,FIL,,True
10949,688,TV,OTH,ABB,True
10950,688,series,ENG,,True
10951,688,sa,FIL,,True
10952,688,Kapuso,FIL,NE,True
10953,688,Network,ENG,NE,True
10954,688,.,OTH,,True
10955,689,kulang,FIL,,True
10956,689,na,FIL,,True
10957,689,kulang,FIL,,True
10958,689,ba,FIL,,True
10959,689,kayo,FIL,,True
10960,689,sa,FIL,,True
10961,689,pansin,FIL,,True
10962,690,Bago,FIL,,True
10963,690,Sumikat,FIL,,True
10964,690,Napasama,FIL,,True
10965,690,siya,FIL,,True
10966,690,sa,FIL,,True
10967,690,industriya,FIL,,True
10968,690,ng,FIL,,True
10969,690,syobis,FIL,,True
10970,690,sa,FIL,,True
10971,690,napakamurang,FIL,,True
10972,690,edad,FIL,,True
10973,690,.,OTH,,True
10974,691,mabuhay,FIL,,True
10975,691,po,FIL,,True
10976,691,kayo,FIL,,True
10977,691,mga,FIL,,True
10978,691,local,ENG,,True
10979,691,pinoy,FIL,,True
10980,691,artists,ENG,,True
10981,691,!,OTH,,True
10982,692,"""",OTH,,True
10983,692,,OTH,,True
10984,692,Ipagpaumanhin,FIL,,True
10985,692,ninyo,FIL,,True
10986,692,pero,FIL,,True
10987,692,gusto,FIL,,True
10988,692,ko,FIL,,True
10989,692,lang,FIL,,True
10990,692,kumuha,FIL,,True
10991,692,ng,FIL,,True
10992,692,tubig,FIL,,True
10993,692,.,OTH,,True
11004,695,Nag-aani,FIL,,True
11005,695,rin,FIL,,True
11006,695,sila,FIL,,True
11007,695,ng,FIL,,True
11008,695,mga,FIL,,True
11009,695,pananim,FIL,,True
11010,695,na,FIL,,True
11011,695,gulay,FIL,,True
11012,695,at,FIL,,True
11013,695,prutas,FIL,,True
11014,695,",",OTH,,True
11015,695,gaya,FIL,,True
11016,695,ng,FIL,,True
11017,695,lansones,FIL,,True
11018,695,",",OTH,,True
11019,695,niyog,FIL,,True
11020,695,",",OTH,,True
11021,695,patani,FIL,,True
11022,695,",",OTH,,True
11023,695,luya,FIL,,True
11024,695,",",OTH,,True
11025,695,kape,FIL,,True
11026,695,at,FIL,,True
11027,695,iba,FIL,,True
11028,695,pa,FIL,,True
11029,695,.,OTH,,True
11030,695,Hindi,FIL,,True
11031,695,man,FIL,,True
11032,695,humihingi,FIL,,True
11033,695,ng,FIL,,True
11034,695,kahit,FIL,,True
11035,695,ano,FIL,,True
11036,695,sina,FIL,,True
11037,695,Nanay,FIL,NE,True
11038,695,Juana,OTH,NE,True
11039,695,at,FIL,,True
11040,695,Nanay,FIL,NE,True
11041,695,Guillerma,OTH,NE,True
11042,695,",",OTH,,True
11043,695,kusang,FIL,,True
11044,695,loob,FIL,,True
11045,695,na,FIL,,True
11046,695,tumutulong,FIL,,True
11047,695,ang,FIL,,True
11048,695,ilan,FIL,,True
11049,695,gaya,FIL,,True
11050,695,na,FIL,,True
11051,695,lang,FIL,,True
11052,695,ni,FIL,,True
11053,695,Bayan,FIL,NE,True
11054,695,Patroller,ENG,NE,True
11055,695,Paul,OTH,NE,True
11056,695,Evangelista,OTH,NE,True
11057,695,na,FIL,,True
11058,695,nakita,FIL,,True
11059,695,ang,FIL,,True
11060,695,post,ENG,,True
11061,695,ni,FIL,,True
11062,695,Nodera,OTH,NE,True
11063,695,sa,FIL,,True
11064,695,social,ENG,,True
11065,695,media,ENG,,True
11066,695,.,OTH,,True
11067,696,If,ENG,,True
11068,696,you,ENG,,True
11069,696,know,ENG,,True
11070,696,my,ENG,,True
11071,696,Kuya,FIL,,True
11072,696,personally,ENG,,True
11073,696,",",OTH,,True
11074,696,alam,FIL,,True
11075,696,niyong,FIL,,True
11076,696,malayo,FIL,,True
11077,696,sa,FIL,,True
11078,696,katotohanan,FIL,,True
11079,696,ang,FIL,,True
11080,696,mga,FIL,,True
11081,696,binibintang,FIL,,True
11082,696,sakanya,FIL,,True
11083,696,.,OTH,,True
11098,698,Mas,FIL,,True
11099,698,lalo,FIL,,True
11100,698,pang,FIL,,True
11101,698,humanga,FIL,,True
11102,698,si,FIL,,True
11103,698,Jamandre,OTH,NE,True
11104,698,kay,FIL,,True
11105,698,Sioson,OTH,NE,True
11106,698,dahil,FIL,,True
11107,698,hindi,FIL,,True
11108,698,nito,FIL,,True
11109,698,kinuha,FIL,,True
11110,698,nang,FIL,,True
11111,698,buo,FIL,,True
11112,698,ang,FIL,,True
11113,698,binigay,FIL,,True
11114,698,niyang,FIL,,True
11115,698,sukli,FIL,,True
11116,698,.,OTH,,True
11117,699,Hindi,FIL,,True
11118,699,ito,FIL,,True
11119,699,dahil,FIL,,True
11120,699,sa,FIL,,True
11121,699,ikaw,FIL,,True
11122,699,ay,FIL,,True
11123,699,mabagal,FIL,,True
11124,699,magsalita,FIL,,True
11125,699,o,FIL,,True
11126,699,na,FIL,,True
11127,699,ikaw,FIL,,True
11128,699,ay,FIL,,True
11129,699,nauutal,FIL,,True
11130,699,",",OTH,,True
11131,699,kundi,FIL,,True
11132,699,dahil,FIL,,True
11133,699,ito,FIL,,True
11134,699,ay,FIL,,True
11135,699,isang,FIL,,True
11136,699,uri,FIL,,True
11137,699,ng,FIL,,True
11138,699,damdamin,FIL,,True
11139,699,na,FIL,,True
11140,699,hindi,FIL,,True
11141,699,kayang,FIL,,True
11142,699,mailarawan,FIL,,True
11143,699,sa,FIL,,True
11144,699,mga,FIL,,True
11145,699,salita,FIL,,True
11146,699,.,OTH,,True
11147,701,Diman,FIL,,True
11148,701,nato,FIL,,True
11149,701,mahatag,FIL,,True
11150,701,ang,FIL,,True
11151,701,pamilya,FIL,,True
11152,701,na,FIL,,True
11153,701,gusto,FIL,,True
11154,701,niya,FIL,,True
11155,701,.,OTH,,True
11156,702,Inanunsiyo,FIL,,True
11157,702,rin,FIL,,True
11158,702,ni,FIL,,True
11159,702,Tugade,OTH,NE,True
11160,702,ang,FIL,,True
11161,702,mas,FIL,,True
11162,702,malaking,FIL,,True
11163,702,developments,ENG,,True
11164,702,sa,FIL,,True
11165,702,pantalan,FIL,,True
11166,702,",",OTH,,True
11167,702,ang,FIL,,True
11168,702,konstruksyon,FIL,,True
11169,702,ng,FIL,,True
11170,702,Southern,ENG,NE,True
11171,702,Nautical,ENG,NE,True
11172,702,Highway,ENG,NE,True
11173,702,.,OTH,,True
11174,703,1,OTH,,True
11175,703,month,ENG,,True
11176,703,na,FIL,,True
11177,703,akong,FIL,,True
11178,703,hindi,FIL,,True
11179,703,nananalo,FIL,,True
11180,704,Yan,FIL,,True
11181,704,ang,FIL,,True
11182,704,inisip,FIL,,True
11183,704,ko,FIL,,True
11184,704,noong,FIL,,True
11185,704,napagdaan,FIL,,True
11186,704,ko,FIL,,True
11187,704,yan,FIL,,True
11188,704,lalo,FIL,,True
11189,704,na,FIL,,True
11190,704,got,ENG,,True
11191,704,2,OTH,,True
11192,704,miscarriages,ENG,,True
11193,704,!,OTH,,True
11237,709,Sa,FIL,,True
11238,709,ulat,FIL,,True
11239,709,ng,FIL,,True
11240,709,Reuters,OTH,NE,True
11241,709,",",OTH,,True
11242,709,ipinakita,FIL,,True
11243,709,ang,FIL,,True
11244,709,prototype,ENG,,True
11245,709,CorDial-1,OTH,NE,True
11246,709,test,ENG,,True
11247,709,na,FIL,,True
11248,709,kasinglaki,FIL,,True
11249,709,ng,FIL,,True
11250,709,USB,OTH,ABB_NE,True
11251,709,stick,ENG,,True
11252,709,na,FIL,,True
11253,709,ikakabit,FIL,,True
11254,709,sa,FIL,,True
11255,709,smartphone,ENG,,True
11256,709,upang,FIL,,True
11257,709,malaman,FIL,,True
11258,709,kung,FIL,,True
11259,709,positibo,FIL,,True
11260,709,o,FIL,,True
11261,709,hindi,FIL,,True
11262,709,sa,FIL,,True
11263,709,virus,ENG,,True
11264,709,ang,FIL,,True
11265,709,isang,FIL,,True
11266,709,tao,FIL,,True
11267,709,.,OTH,,True
11288,711,Kuya,FIL,NE,True
11289,711,lagay,FIL,,True
11290,711,kaya,FIL,,True
11291,711,ako,FIL,,True
11292,711,dyan,FIL,,True
11293,711,ng,FIL,,True
11294,711,robin,OTH,NE,True
11295,711,ang,FIL,,True
11296,711,gwapo,FIL,,True
11297,711,mo,FIL,,True
11298,711,",",OTH,,True
11299,711,sasarap,FIL,,True
11300,711,din,FIL,,True
11301,711,ba,FIL,,True
11302,711,ulam,FIL,,True
11303,711,ko,FIL,,True
11304,711,?,OTH,,True
11368,714,Heograpiya,FIL,,True
11369,714,Isang,FIL,,True
11370,714,malaking,FIL,,True
11371,714,lugar,FIL,,True
11372,714,ng,FIL,,True
11373,714,teritoryo,FIL,,True
11374,714,nito,FIL,,True
11375,714,ay,FIL,,True
11376,714,tumutugma,FIL,,True
11377,714,sa,FIL,,True
11378,714,historiko-heograpikong,FIL,,True
11379,714,rehiyon,FIL,,True
11380,714,ng,FIL,,True
11381,714,sa,FIL,,True
11382,714,silangan,FIL,,True
11383,714,.,OTH,,True
11384,715,Sa,FIL,,True
11385,715,pagpapatuloy,FIL,,True
11386,715,ng,FIL,,True
11387,715,TV,OTH,ABB,True
11388,715,executive,ENG,,True
11389,715,",",OTH,,True
11390,715,Lalo,FIL,,True
11391,715,na,FIL,,True
11392,715,sa,FIL,,True
11393,715,dami,FIL,,True
11394,715,ng,FIL,,True
11395,715,nangyayari,FIL,,True
11396,715,sa,FIL,,True
11397,715,mundo,FIL,,True
11398,715,",",OTH,,True
11399,715,iba-brand,FIL,,True
11400,715,pa,FIL,,True
11401,715,ba,FIL,,True
11402,715,natin,FIL,,True
11403,715,ang,FIL,,True
11404,715,mga,FIL,,True
11405,715,sarili,FIL,,True
11406,715,natin,FIL,,True
11407,715,ng,FIL,,True
11408,715,o,FIL,EXPR,True
11409,715,ako,FIL,,True
11410,715,ito,FIL,,True
11411,715,",",OTH,,True
11412,715,ikaw,FIL,,True
11413,715,yan,FIL,,True
11414,715,?,OTH,,True
11415,716,Nakalagay,FIL,,True
11416,716,sa,FIL,,True
11417,716,sulat,FIL,,True
11418,716,ang,FIL,,True
11419,716,unang,FIL,,True
11420,716,task,ENG,,True
11421,716,ni,FIL,,True
11422,716,Madam,OTH,NE,True
11423,716,Inutz,OTH,NE,True
11424,716,na,FIL,,True
11425,716,kung,FIL,,True
11426,716,saan,FIL,,True
11427,716,binibigyan,FIL,,True
11428,716,lamang,FIL,,True
11429,716,siya,FIL,,True
11430,716,ni,FIL,,True
11431,716,Kuya,FIL,NE,True
11432,716,ng,FIL,,True
11433,716,15,OTH,,True
11434,716,minuto,FIL,,True
11435,716,upang,FIL,,True
11436,716,makapag,FIL,,True
11437,716,livestream,ENG,,True
11438,716,agad,FIL,,True
11439,716,sa,FIL,,True
11440,716,Kumu,OTH,NE,True
11441,716,app,ENG,,True
11442,716,at,FIL,,True
11443,716,makipagkamustahan,FIL,,True
11444,716,sa,FIL,,True
11445,716,Kumunity,OTH,NE,True
11446,716,.,OTH,,True
11447,716,Winelcome,FIL,,True
11448,716,siya,FIL,,True
11449,716,ng,FIL,,True
11450,716,mga,FIL,,True
11451,716,PBB,OTH,ABB_NE,True
11452,716,host,ENG,,True
11453,716,na,FIL,,True
11454,716,sina,FIL,,True
11455,716,Bianca,OTH,NE,True
11456,716,Gonzales,OTH,NE,True
11457,716,",",OTH,,True
11458,716,Enchong,OTH,NE,True
11459,716,Dee,OTH,NE,True
11460,716,",",OTH,,True
11461,716,at,FIL,,True
11462,716,Melai,OTH,NE,True
11463,716,Cantiveros,OTH,NE,True
11464,716,.,OTH,,True
11465,717,Irrevocable,ENG,,True
11466,717,ayon,FIL,,True
11467,717,kay,FIL,,True
11468,717,Baguio,OTH,NE,True
11469,717,City,ENG,NE,True
11470,717,Mayor,ENG,,True
11471,717,Benjamin,OTH,NE,True
11472,717,Magalong,OTH,NE,True
11473,717,ang,FIL,,True
11474,717,isinumite,FIL,,True
11475,717,nitong,FIL,,True
11476,717,resignation,ENG,,True
11477,717,bilang,FIL,,True
11478,717,contact,ENG,,True
11479,717,tracing,ENG,,True
11480,717,czar,ENG,,True
11481,717,ng,FIL,,True
11482,717,gobyerno,FIL,,True
11483,717,kasunod,FIL,,True
11484,717,ng,FIL,,True
11485,717,kontrobersyal,FIL,,True
11486,717,na,FIL,,True
11487,717,party,ENG,,True
11488,717,ng,FIL,,True
11489,717,event,ENG,,True
11490,717,host,ENG,,True
11491,717,na,FIL,,True
11492,717,si,FIL,,True
11493,717,Tim,OTH,NE,True
11494,717,Yap,OTH,NE,True
