word_id,sentence_id,word,label,is_ne,is_spelling_correct
32827,2034,ay,FIL,,True
32828,2034,mainit,FIL,,True
32829,2034,ang,FIL,,True
32830,2034,balita,FIL,,True
32831,2034,na,FIL,,True
32832,2034,gusto,FIL,,True
32833,2034,siyang,FIL,,True
32834,2034,kunin,FIL,,True
32835,2034,ng,FIL,,True
32836,2034,grupo,FIL,,True
32837,2034,ni,FIL,,True
32838,2034,Villar,OTH,NE,True
32839,2034,.,OTH,,True
32840,2035,BBmSARA,OTH,ABB_NE,True
32841,2035,sure,ENG,,True
32842,2035,na,FIL,,True
32843,2035,pagbangon,FIL,,True
32844,2035,ng,FIL,,True
32845,2035,Pilipinas,FIL,NE,True
32846,2035,.,OTH,,True
32881,2037,Wala,FIL,,True
32882,2037,na,FIL,,True
32883,2037,kayong,FIL,,True
32884,2037,magawa,FIL,,True
32885,2037,mga,FIL,,True
32886,2037,dilawan,FIL,,True
32887,2037,!,OTH,,True
32888,2038,6:18,OTH,,True
32889,2038,di,FIL,,True
32890,2038,na,FIL,,True
32891,2038,kinaya,FIL,,True
32892,2038,ang,FIL,,True
32893,2038,Tigil,FIL,NE,True
32894,2038,Tikol,FIL,NE,True
32895,2038,kaya,FIL,,True
32896,2038,pinutol,FIL,,True
32897,2038,nalang,FIL,,True
32898,2038,.,OTH,,True
32899,2039,Oo,FIL,,True
32900,2039,babagsak,FIL,,True
32901,2039,na,FIL,,True
32902,2039,ako,FIL,,True
32903,2039,sa,FIL,,True
32904,2039,sakit,FIL,,True
32905,2039,Ng,FIL,,True
32906,2039,ulo,FIL,,True
32907,2039,ko,FIL,,True
32924,2043,magbalik,FIL,,True
32925,2043,loob,FIL,,True
32926,2043,na,FIL,,True
32927,2043,ata,FIL,,True
32928,2043,ako,FIL,,True
32929,2043,sa,FIL,,True
32930,2043,pagbike,FIL,,True
32931,2043,kaso,FIL,,True
32932,2043,wala,FIL,,True
32933,2043,akong,FIL,,True
32934,2043,kasama,FIL,,True
32935,2043,mabilis,FIL,,True
32936,2043,pa,FIL,,True
32937,2043,naman,FIL,,True
32938,2043,ako,FIL,,True
32939,2043,mawala,FIL,,True
32940,2044,sino,FIL,,True
32941,2044,pwede,FIL,,True
32942,2044,ispoil,FIL,,True
32943,2044,sa,FIL,,True
32944,2044,part,ENG,,True
32945,2044,101,OTH,,True
32946,2044,ng,FIL,,True
32947,2044,rtr,OTH,ABB,True
32948,2044,",",OTH,,True
32949,2044,paunahan,FIL,,True
32950,2044,nalang,FIL,,True
32951,2045,Bilang,FIL,,True
32952,2045,bumubuo,FIL,,True
32953,2045,ng,FIL,,True
32954,2045,iisang,FIL,,True
32955,2045,Katawan,FIL,,True
32956,2045,na,FIL,,True
32957,2045,ang,FIL,,True
32958,2045,ulo,FIL,,True
32959,2045,ay,FIL,,True
32960,2045,si,FIL,,True
32961,2045,Kristo,FIL,NE,True
32962,2045,at,FIL,,True
32963,2045,tayo,FIL,,True
32964,2045,ang,FIL,,True
32965,2045,mga,FIL,,True
32966,2045,bahagi,FIL,,True
32967,2045,",",OTH,,True
32968,2045,hinihikayat,FIL,,True
32969,2045,tayo,FIL,,True
32970,2045,na,FIL,,True
32971,2045,magpakabuti,FIL,,True
32972,2045,",",OTH,,True
32973,2045,magpakabanal,FIL,,True
32974,2045,",",OTH,,True
32975,2045,at,FIL,,True
32976,2045,kilalanin,FIL,,True
32977,2045,ang,FIL,,True
32978,2045,ating,FIL,,True
32979,2045,dignidad,FIL,,True
32980,2045,bilang,FIL,,True
32981,2045,mga,FIL,,True
32982,2045,anak,FIL,,True
32983,2045,ng,FIL,,True
32984,2045,Diyos,FIL,NE,True
32985,2045,",",OTH,,True
32986,2045,pati,FIL,,True
32987,2045,narin,FIL,,True
32988,2045,ang,FIL,,True
32989,2045,angking,FIL,,True
32990,2045,kabanalan,FIL,,True
32991,2045,ng,FIL,,True
32992,2045,ibang,FIL,,True
32993,2045,tao,FIL,,True
32994,2045,bilang,FIL,,True
32995,2045,mga,FIL,,True
32996,2045,nilalang,FIL,,True
32997,2045,ayon,FIL,,True
32998,2045,sa,FIL,,True
32999,2045,imahen,FIL,,True
33000,2045,ng,FIL,,True
33001,2045,Diyos,FIL,NE,True
33002,2045,.,OTH,,True
33003,2046,Mga,FIL,,True
33004,2046,bata,FIL,,True
33005,2046,for,ENG,,True
33006,2046,now,ENG,,True
33007,2046,marunong,FIL,,True
33008,2046,din,FIL,,True
33009,2046,mag,FIL,,True
33010,2046,gawa,FIL,,True
33011,2046,gawa,FIL,,True
33012,2046,ng,FIL,,True
33013,2046,salita,FIL,,True
33014,2046,.,OTH,,True
33015,2047,ano,FIL,,True
33016,2047,ibig,FIL,,True
33017,2047,sabihin,FIL,,True
33018,2047,ng,FIL,,True
33019,2047,libog,FIL,,True
33020,2047,in,ENG,,True
33021,2047,tagalog,FIL,,True
33022,2047,?,OTH,,True
33023,2049,Mainit,FIL,,True
33024,2049,na,FIL,,True
33025,2049,kape,FIL,,True
33026,2049,sa,FIL,,True
33027,2049,umaga,FIL,,True
33056,2051,Sino,FIL,,True
33057,2051,po,FIL,,True
33058,2051,ang,FIL,,True
33059,2051,g,OTH,ABB,True
33060,2051,magpakain,FIL,,True
33061,2051,ng,FIL,,True
33062,2051,pepe,FIL,,True
33063,2051,sakin,FIL,,True
33064,2051,?,OTH,,True
33065,2052,isa,FIL,,True
33066,2052,lang,FIL,,True
33067,2052,ang,FIL,,True
33068,2052,masasabi,FIL,,True
33069,2052,ko,FIL,,True
33070,2052,",",OTH,,True
33071,2052,tangina,FIL,,True
33072,2052,mo,FIL,,True
33073,2052,hanz,OTH,NE,True
33138,2054,Naniniwala,FIL,,True
33139,2054,ako,FIL,,True
33140,2054,sa,FIL,,True
33141,2054,multo,FIL,,True
33142,2054,sa,FIL,,True
33143,2054,paranormal,ENG,,True
33144,2054,expert,ENG,,True
33145,2054,hindi,FIL,,True
33146,2055,Grabe,FIL,,True
33147,2055,luha,FIL,,True
33148,2055,ko,FIL,,True
33149,2055,",",OTH,,True
33150,2055,ramdam,FIL,,True
33151,2055,ko,FIL,,True
33152,2055,ang,FIL,,True
33153,2055,sobrang,FIL,,True
33154,2055,pagmamahal,FIL,,True
33155,2055,nyo,FIL,,True
33156,2055,sa,FIL,,True
33157,2055,isat,FIL,,True
33158,2055,isa,FIL,,True
33159,2056,Nalubos,FIL,,True
33160,2056,ang,FIL,,True
33161,2056,napakagandang,FIL,,True
33162,2056,salita,FIL,,True
33163,2056,ng,FIL,,True
33164,2056,Panginoon,FIL,NE,True
33165,2056,mo,FIL,,True
33166,2056,sa,FIL,,True
33167,2056,mga,FIL,,True
33168,2056,anak,FIL,,True
33169,2056,ni,FIL,,True
33170,2056,Israel,OTH,NE,True
33171,2056,dahil,FIL,,True
33172,2056,nagtiis,FIL,,True
33173,2056,sila,FIL,,True
33174,2056,.,OTH,,True
33206,2059,Matapos,FIL,,True
33207,2059,pabagsakin,FIL,,True
33208,2059,ito,FIL,,True
33209,2059,ng,FIL,,True
33210,2059,Diyos,FIL,NE,True
33211,2059,sa,FIL,,True
33212,2059,hangin,FIL,,True
33213,2059,",",OTH,,True
33214,2059,hindi,FIL,,True
33215,2059,na,FIL,,True
33216,2059,Niya,FIL,,True
33217,2059,ito,FIL,,True
33218,2059,binigyan,FIL,,True
33219,2059,ng,FIL,,True
33220,2059,pansin,FIL,,True
33221,2059,at,FIL,,True
33222,2059,nagsimulang,FIL,,True
33223,2059,iligtas,FIL,,True
33224,2059,ang,FIL,,True
33225,2059,sangkatauhan,FIL,,True
33226,2059,at,FIL,,True
33227,2059,isagawa,FIL,,True
33228,2059,ang,FIL,,True
33229,2059,Kanyang,FIL,,True
33230,2059,sariling,FIL,,True
33231,2059,gawain,FIL,,True
33232,2059,",",OTH,,True
33233,2059,sa,FIL,,True
33234,2059,kabila,FIL,,True
33235,2059,ng,FIL,,True
33236,2059,patuloy,FIL,,True
33237,2059,na,FIL,,True
33238,2059,panliligalig,FIL,,True
33239,2059,ni,FIL,,True
33240,2059,Satanas,FIL,NE,True
33241,2059,.,OTH,,True
33242,2060,Gayundin,FIL,,True
33243,2060,umano,FIL,,True
33244,2060,ang,FIL,,True
33245,2060,nangyari,FIL,,True
33246,2060,sa,FIL,,True
33247,2060,isang,FIL,,True
33248,2060,foreman,ENG,,True
33249,2060,sa,FIL,,True
33250,2060,bayan,FIL,,True
33251,2060,ng,FIL,,True
33252,2060,Pavia,OTH,NE,True
33253,2060,.,OTH,,True
33301,2063,need,ENG,,True
33302,2063,natin,FIL,,True
33303,2063,talaga,FIL,,True
33304,2063,umiwas,FIL,,True
33305,2063,sa,FIL,,True
33306,2063,mga,FIL,,True
33307,2063,budol,FIL,,True
33308,2063,nating,FIL,,True
33309,2063,frennies,OTH,,True
33310,2063,.,OTH,,True
33311,2064,Ipinaliwanag,FIL,,True
33312,2064,nito,FIL,,True
33313,2064,na,FIL,,True
33314,2064,hindi,FIL,,True
33315,2064,lamang,FIL,,True
33316,2064,sa,FIL,,True
33317,2064,loob,FIL,,True
33318,2064,ng,FIL,,True
33319,2064,isang,FIL,,True
33320,2064,oras,FIL,,True
33321,2064,dapat,FIL,,True
33322,2064,bigyan,FIL,,True
33323,2064,ng,FIL,,True
33324,2064,pahinga,FIL,,True
33325,2064,ang,FIL,,True
33326,2064,mundo,FIL,,True
33327,2064,kundi,FIL,,True
33328,2064,dapat,FIL,,True
33329,2064,ito,FIL,,True
33330,2064,ay,FIL,,True
33331,2064,gawin,FIL,,True
33332,2064,oras-oras,FIL,,True
33333,2064,bilang,FIL,,True
33334,2064,pagpapakita,FIL,,True
33335,2064,ng,FIL,,True
33336,2064,patuloy,FIL,,True
33337,2064,na,FIL,,True
33338,2064,pakikipag-ugnayan,FIL,,True
33339,2064,at,FIL,,True
33340,2064,pagmamalasakit,FIL,,True
33341,2064,sa,FIL,,True
33342,2064,ating,FIL,,True
33343,2064,nag-iisang,FIL,,True
33344,2064,tahanan,FIL,,True
33345,2064,.,OTH,,True
33358,2066,Talagang,FIL,,True
33359,2066,nagkakamali,FIL,,True
33360,2066,pa,FIL,,True
33361,2066,sa,FIL,,True
33362,2066,chords,ENG,,True
33363,2066,?,OTH,,True
33364,2067,ikaka,FIL,,True
33365,2067,haba,FIL,,True
33366,2067,ba,FIL,,True
33367,2067,ng,FIL,,True
33368,2067,buhay,FIL,,True
33369,2067,niyo,FIL,,True
33370,2067,yan,FIL,,True
33371,2067,?,OTH,,True
33402,2070,Kaya,FIL,,True
33403,2070,bang,FIL,,True
33404,2070,manatili,FIL,,True
33405,2070,ng,FIL,,True
33406,2070,mga,FIL,,True
33407,2070,lumang,FIL,,True
33408,2070,bagay,FIL,,True
33409,2070,?,OTH,,True
33496,2075,Matatandaang,FIL,,True
33497,2075,umabot,FIL,,True
33498,2075,na,FIL,,True
33499,2075,sa,FIL,,True
33500,2075,danger,ENG,,True
33501,2075,level,ENG,,True
33502,2075,o,FIL,,True
33503,2075,nasa,FIL,,True
33504,2075,21,OTH,,True
33505,2075,.,OTH,,True
33506,2075,9,OTH,,True
33507,2075,meters,ENG,,True
33508,2075,ang,FIL,,True
33509,2075,water,ENG,,True
33510,2075,level,ENG,,True
33511,2075,ng,FIL,,True
33512,2075,Marikina,OTH,NE,True
33513,2075,River,ENG,NE,True
33514,2075,bandang,FIL,,True
33515,2075,9:37,OTH,,True
33516,2075,Huwebes,FIL,,True
33517,2075,ng,FIL,,True
33518,2075,umaga,FIL,,True
33519,2075,.,OTH,,True
33520,2076,pag,FIL,,True
33521,2076,nag-papa,FIL,,True
33522,2076,Poll,ENG,,True
33523,2076,Vote,ENG,,True
33524,2076,ang,FIL,,True
33525,2076,malalaking,FIL,,True
33526,2076,Pages,ENG,,True
33527,2076,sa,FIL,,True
33528,2076,FB,OTH,ABB_NE,True
33529,2076,grabe,FIL,,True
33530,2076,laging,FIL,,True
33531,2076,Landslide,ENG,,True
33532,2076,si,FIL,,True
33533,2076,Lugaw,FIL,NE,True
33534,2076,sa,FIL,,True
33535,2076,kangkungan,FIL,,True
33536,2076,!,OTH,,True
33559,2081,Tandaan,FIL,,True
33560,2081,na,FIL,,True
33561,2081,sa,FIL,,True
33562,2081,ating,FIL,,True
33563,2081,mga,FIL,,True
33564,2081,boto,FIL,,True
33565,2081,magmumula,FIL,,True
33566,2081,ang,FIL,,True
33567,2081,mga,FIL,,True
33568,2081,minimithing,FIL,,True
33569,2081,pagbabago,FIL,,True
33570,2081,.,OTH,,True
33571,2082,Kuwento,FIL,,True
33572,2082,ng,FIL,,True
33573,2082,anak,FIL,,True
33574,2082,ni,FIL,,True
33575,2082,Bossing,FIL,NE,True
33576,2082,Vic,OTH,NE,True
33577,2082,Sotto,OTH,NE,True
33578,2082,",",OTH,,True
33579,2082,isa,FIL,,True
33580,2082,siyang,FIL,,True
33581,2082,masamang,FIL,,True
33582,2082,tao,FIL,,True
33583,2082,noong,FIL,,True
33584,2082,teenager,ENG,,True
33585,2082,pa,FIL,,True
33586,2082,lamang,FIL,,True
33587,2082,siya,FIL,,True
33588,2082,at,FIL,,True
33589,2082,maraming,FIL,,True
33590,2082,pagkakataon,FIL,,True
33591,2082,daw,FIL,,True
33592,2082,na,FIL,,True
33593,2082,maaari,FIL,,True
33594,2082,siyang,FIL,,True
33595,2082,mamatay,FIL,,True
33596,2082,dahil,FIL,,True
33597,2082,sa,FIL,,True
33598,2082,mga,FIL,,True
33599,2082,pinaggagawa,FIL,,True
33600,2082,niya,FIL,,True
33601,2082,.,OTH,,True
33602,2083,Nagagalak,FIL,,True
33603,2083,akong,FIL,,True
33604,2083,malaman,FIL,,True
33605,2083,ang,FIL,,True
33606,2083,hinaharap,FIL,,True
33607,2083,ng,FIL,,True
33608,2083,mundo,FIL,,True
33609,2083,naway,FIL,,True
33610,2083,makaligtas,FIL,,True
33611,2083,ang,FIL,,True
33612,2083,iba,FIL,,True
33613,2085,Naghain,FIL,,True
33614,2085,ng,FIL,,True
33615,2085,resolusyon,FIL,,True
33616,2085,si,FIL,,True
33617,2085,Senator,ENG,,True
33618,2085,Leila,OTH,NE,True
33619,2085,de,OTH,NE,True
33620,2085,Lima,OTH,NE,True
33621,2085,para,FIL,,True
33622,2085,sa,FIL,,True
33623,2085,pagpapahayag,FIL,,True
33624,2085,ng,FIL,,True
33625,2085,Senado,FIL,NE,True
33626,2085,ng,FIL,,True
33627,2085,pakikiramay,FIL,,True
33628,2085,at,FIL,,True
33629,2085,pakikidalamhati,FIL,,True
33630,2085,sa,FIL,,True
33631,2085,naiwang,FIL,,True
33632,2085,pamilya,FIL,,True
33633,2085,ng,FIL,,True
33634,2085,yumaong,FIL,,True
33635,2085,dating,FIL,,True
33636,2085,Pangulong,FIL,,True
33637,2085,Benigno,OTH,NE,True
33638,2085,Noynoy,OTH,NE,True
33639,2085,Aquino,OTH,NE,True
33640,2085,III,OTH,,True
33641,2085,.,OTH,,True
33642,2086,Sa,FIL,,True
33643,2086,kanyang,FIL,,True
33644,2086,caption,ENG,,True
33645,2086,",",OTH,,True
33646,2086,mababasa,FIL,,True
33647,2086,na,FIL,,True
33648,2086,20,OTH,,True
33649,2086,weeks,ENG,,True
33650,2086,o,FIL,,True
33651,2086,limang,FIL,,True
33652,2086,buwan,FIL,,True
33653,2086,na,FIL,,True
33654,2086,siyang,FIL,,True
33655,2086,nagdadalang,FIL,,True
33656,2086,tao,FIL,,True
33657,2086,at,FIL,,True
33658,2086,inaasahang,FIL,,True
33659,2086,masisilayan,FIL,,True
33660,2086,na,FIL,,True
33661,2086,ang,FIL,,True
33662,2086,kanilang,FIL,,True
33663,2086,baby,ENG,,True
33664,2086,sa,FIL,,True
33665,2086,huling,FIL,,True
33666,2086,buwan,FIL,,True
33667,2086,ng,FIL,,True
33668,2086,2020,OTH,,True
33669,2086,.,OTH,,True
33725,2089,Ngunit,FIL,,True
33726,2089,habang,FIL,,True
33727,2089,tumatagal,FIL,,True
33728,2089,",",OTH,,True
33729,2089,makalipas,FIL,,True
33730,2089,ang,FIL,,True
33731,2089,mahigit,FIL,,True
33732,2089,isang,FIL,,True
33733,2089,daang,FIL,,True
33734,2089,taon,FIL,,True
33735,2089,",",OTH,,True
33736,2089,lumagpas,FIL,,True
33737,2089,pa,FIL,,True
33738,2089,dito,FIL,,True
33739,2089,ang,FIL,,True
33740,2089,kanilang,FIL,,True
33741,2089,layunin,FIL,,True
33742,2089,.,OTH,,True
33760,2093,Pinatay,FIL,,True
33761,2093,niyo,FIL,,True
33762,2093,na,FIL,,True
33763,2093,sana,FIL,,True
33764,2093,ako,FIL,,True
33765,2094,Tumambad,FIL,,True
33766,2094,ang,FIL,,True
33767,2094,duguang,FIL,,True
33768,2094,katawan,FIL,,True
33769,2094,ng,FIL,,True
33770,2094,lalaki,FIL,,True
33771,2094,na,FIL,,True
33772,2094,wala,FIL,,True
33773,2094,nang,FIL,,True
33774,2094,buhay,FIL,,True
33775,2094,habang,FIL,,True
33776,2094,mabilis,FIL,,True
33777,2094,na,FIL,,True
33778,2094,lumakad,FIL,,True
33779,2094,paalis,FIL,,True
33780,2094,ang,FIL,,True
33781,2094,hindi,FIL,,True
33782,2094,pa,FIL,,True
33783,2094,nakikilalang,FIL,,True
33784,2094,salarin,FIL,,True
33785,2094,.,OTH,,True
33786,2095,Sayang,FIL,,True
33787,2095,paborito,FIL,,True
33788,2095,ko,FIL,,True
33789,2095,pa,FIL,,True
33790,2095,naman,FIL,,True
33791,2095,siya,FIL,,True
33792,2095,at,FIL,,True
33793,2095,dito,FIL,,True
33794,2095,ako,FIL,,True
33795,2095,lumaki,FIL,,True
33796,2095,well,ENG,,True
33797,2095,90s,OTH,,True
33798,2095,kid,ENG,,True
33799,2095,ako,FIL,,True
33800,2095,lalo,FIL,,True
33801,2095,na,FIL,,True
33802,2095,pinanunood,FIL,,True
33803,2095,ko,FIL,,True
33804,2095,yung,FIL,,True
33805,2095,magandang,FIL,NE,True
33806,2095,gabi,FIL,NE,True
33807,2095,bayan,FIL,NE,True
33823,2101,Pinakilig,FIL,,True
33824,2101,na,FIL,,True
33825,2101,naman,FIL,,True
33826,2101,ninyo,FIL,,True
33827,2101,ang,FIL,,True
33828,2101,fans,ENG,,True
33829,2101,sa,FIL,,True
33830,2101,buong,FIL,,True
33831,2101,mundo,FIL,,True
33832,2101,",",OTH,,True
33833,2101,nakatutok,FIL,,True
33834,2101,na,FIL,,True
33835,2101,sila,FIL,,True
33836,2101,kung,FIL,,True
33837,2101,ano,FIL,,True
33838,2101,pa,FIL,,True
33839,2101,ang,FIL,,True
33840,2101,ipakikita,FIL,,True
33841,2101,nyo,FIL,,True
33842,2101,sa,FIL,,True
33843,2101,year,ENG,,True
33844,2101,2022,OTH,,True
33845,2101,.,OTH,,True
33880,2104,Habang,FIL,,True
33881,2104,nagpapaatras,FIL,,True
33882,2104,",",OTH,,True
33883,2104,hinawi,FIL,,True
33884,2104,niya,FIL,,True
33885,2104,(,OTH,,True
33886,2104,Cu,OTH,NE,True
33887,2104,),OTH,,True
33888,2104,ang,FIL,,True
33889,2104,isang,FIL,,True
33890,2104,wire,ENG,,True
33891,2104,ng,FIL,,True
33892,2104,ISECO,OTH,ABB_NE,True
33893,2104,ngunit,FIL,,True
33894,2104,bigla,FIL,,True
33895,2104,nang,FIL,,True
33896,2104,nangisay,FIL,,True
33897,2104,ang,FIL,,True
33898,2104,Tsinoy,FIL,,True
33899,2104,.,OTH,,True
33900,2105,Pumunta,FIL,,True
33901,2105,pa,FIL,,True
33902,2105,ko,FIL,,True
33903,2105,sakanila,FIL,,True
33904,2105,ngayon,FIL,,True
33905,2105,para,FIL,,True
33906,2105,lang,FIL,,True
33907,2105,bumili,FIL,,True
33908,2105,ng,FIL,,True
33909,2105,breakfast,ENG,,True
33910,2105,sa,FIL,,True
33911,2105,711,ENG,NE,True
33912,2105,oh,OTH,EXPR,True
33941,2109,Grabe,FIL,,True
33942,2109,may,FIL,,True
33943,2109,mga,FIL,,True
33944,2109,babae,FIL,,True
33945,2109,palang,FIL,,True
33946,2109,ganyan,FIL,,True
33947,2109,pumapayag,FIL,,True
33948,2109,na,FIL,,True
33949,2109,ibaba,FIL,,True
33950,2109,ang,FIL,,True
33951,2109,pagka,FIL,,True
33952,2109,babae,FIL,,True
33953,2109,nila,FIL,,True
33954,2109,para,FIL,,True
33955,2109,lang,FIL,,True
33956,2109,sa,FIL,,True
33957,2109,lalaki,FIL,,True
33965,2113,hindi,FIL,,True
33966,2113,ko,FIL,,True
33967,2113,na,FIL,,True
33968,2113,kasalanan,FIL,,True
33969,2113,kapag,FIL,,True
33970,2113,nagpakalulong,FIL,,True
33971,2113,ako,FIL,,True
33972,2113,sa,FIL,,True
33973,2113,lungkot,FIL,,True
33974,2113,tonight,ENG,,True
33975,2113,ha,FIL,,True
33976,2114,Nagpasirko-sirko,FIL,,True
33977,2114,sa,FIL,,True
33978,2114,hangin,FIL,,True
33979,2114,ang,FIL,,True
33980,2114,amoy,FIL,,True
33981,2114,ng,FIL,,True
33982,2114,tsamporado,FIL,,True
33983,2114,.,OTH,,True
33984,2115,Dahil,FIL,,True
33985,2115,sa,FIL,,True
33986,2115,dumaraming,FIL,,True
33987,2115,kaso,FIL,,True
33988,2115,ng,FIL,,True
33989,2115,COVID-19,OTH,ABB_NE,True
33990,2115,sa,FIL,,True
33991,2115,bansa,FIL,,True
33992,2115,",",OTH,,True
33993,2115,hinimok,FIL,,True
33994,2115,ni,FIL,,True
33995,2115,Gordon,OTH,NE,True
33996,2115,ang,FIL,,True
33997,2115,publiko,FIL,,True
33998,2115,na,FIL,,True
33999,2115,magpasuri,FIL,,True
34000,2115,kaagad,FIL,,True
34001,2115,para,FIL,,True
34002,2115,sa,FIL,,True
34003,2115,maagang,FIL,,True
34004,2115,pagtukoy,FIL,,True
34005,2115,ng,FIL,,True
34006,2115,virus,ENG,,True
34007,2115,upang,FIL,,True
34008,2115,maiwasan,FIL,,True
34009,2115,ang,FIL,,True
34010,2115,pagkalat,FIL,,True
34011,2115,.,OTH,,True
34032,2118,Ayon,FIL,,True
34033,2118,sa,FIL,,True
34034,2118,binatilyo,FIL,,True
34035,2118,",",OTH,,True
34036,2118,bukod,FIL,,True
34037,2118,sa,FIL,,True
34038,2118,pananakit,FIL,,True
34039,2118,",",OTH,,True
34040,2118,pinagbantaan,FIL,,True
34041,2118,din,FIL,,True
34042,2118,daw,FIL,,True
34043,2118,sila,FIL,,True
34044,2118,kagawad,FIL,,True
34045,2118,na,FIL,,True
34046,2118,papatayin,FIL,,True
34047,2118,ang,FIL,,True
34048,2118,isang,FIL,,True
34049,2118,kasamahan,FIL,,True
34050,2118,nila,FIL,,True
34051,2118,.,OTH,,True
34052,2119,akala,FIL,,True
34053,2119,ko,FIL,,True
34054,2119,talaga,FIL,,True
34055,2119,ang,FIL,,True
34056,2119,tahimik,FIL,,True
34057,2119,lang,FIL,,True
34058,2119,natin,FIL,,True
34059,2119,kanina,FIL,,True
34060,2119,hahahaha,OTH,EXPR,True
34061,2119,ang,FIL,,True
34062,2119,konti,FIL,,True
34063,2119,lang,FIL,,True
34064,2119,natin,FIL,,True
34065,2119,eh,OTH,EXPR,True
34066,2119,.,OTH,,True
34125,2121,Wala,FIL,,True
34126,2121,akong,FIL,,True
34127,2121,naririnig,FIL,,True
34128,2121,na,FIL,,True
34129,2121,naghihingi,FIL,,True
34130,2121,ng,FIL,,True
34131,2121,answer,ENG,,True
34132,2121,chos,FIL,EXPR,True
34133,2121,lods,FIL,,True
34134,2121,di,FIL,,True
34135,2121,ko,FIL,,True
34136,2121,na,FIL,,True
34137,2121,yan,FIL,,True
34138,2121,matandaan,FIL,,True
34139,2121,bobo,FIL,,True
34140,2121,ako,FIL,,True
34141,2121,baka,FIL,,True
34142,2121,nakalimutan,FIL,,True
34143,2121,mo,FIL,,True
34144,2122,Iniipit,FIL,,True
34145,2122,nyo,FIL,,True
34146,2122,ang,FIL,,True
34147,2122,mga,FIL,,True
34148,2122,taong,FIL,,True
34149,2122,hindi,FIL,,True
34150,2122,kasama,FIL,,True
34151,2122,sa,FIL,,True
34152,2122,mga,FIL,,True
34153,2122,botohan,FIL,,True
34154,2122,ninyo,FIL,,True
34155,2122,.,OTH,,True
34156,2124,Ang,FIL,,True
34157,2124,average,ENG,,True
34158,2124,na,FIL,,True
34159,2124,taunang,FIL,,True
34160,2124,temperatura,FIL,,True
34161,2124,ay,FIL,,True
34162,2124,sa,FIL,,True
34163,2124,paligid,FIL,,True
34164,2124,ng,FIL,,True
34165,2124,.,OTH,,True
34188,2127,hindi,FIL,,True
34189,2127,po,FIL,,True
34190,2127,",",OTH,,True
34191,2127,kaya,FIL,,True
34192,2127,matulog,FIL,,True
34193,2127,ka,FIL,,True
34194,2127,na,FIL,,True
34195,2127,.,OTH,,True
34196,2128,Kahit,FIL,,True
34197,2128,sa,FIL,,True
34198,2128,maliit,FIL,,True
34199,2128,na,FIL,,True
34200,2128,bagay,FIL,,True
34201,2128,masaya,FIL,,True
34202,2128,na,FIL,,True
34203,2128,siyaaa,FIL,,False
34204,2128,.,OTH,,True
34211,2131,oras,FIL,,True
34212,2131,naba,FIL,,True
34213,2131,para,FIL,,True
34214,2131,mag,FIL,,True
34215,2131,aral,FIL,,True
34216,2131,ng,FIL,,True
34217,2131,mabuti,FIL,,True
34218,2131,?,OTH,,True
34219,2132,Sasabihin,FIL,,True
34220,2132,ng,FIL,,True
34221,2132,Diyos,FIL,NE,True
34222,2132,:,OTH,,True
34223,2132,Napakamanhid,FIL,,True
34224,2132,ng,FIL,,True
34225,2132,taong,FIL,,True
34226,2132,ito,FIL,,True
34227,2132,at,FIL,,True
34228,2132,napakalalim,FIL,,True
34229,2132,na,FIL,,True
34230,2132,ng,FIL,,True
34231,2132,kanyang,FIL,,True
34232,2132,pagkatiwali,FIL,,True
34233,2132,.,OTH,,True
34234,2134,Hindi,FIL,,True
34235,2134,ba,FIL,,True
34236,2134,sila,FIL,,True
34237,2134,ang,FIL,,True
34238,2134,mga,FIL,,True
34239,2134,uri,FIL,,True
34240,2134,ng,FIL,,True
34241,2134,tao,FIL,,True
34242,2134,na,FIL,,True
34243,2134,laging,FIL,,True
34244,2134,sinasamahan,FIL,,True
34245,2134,ng,FIL,,True
34246,2134,Aking,FIL,,True
34247,2134,kaluwalhatian,FIL,,True
34248,2134,?,OTH,,True
34249,2135,sana,FIL,,True
34250,2135,kumain,FIL,,True
34251,2135,ka,FIL,,True
34252,2135,na,FIL,,True
34253,2135,ng,FIL,,True
34254,2135,lunch,ENG,,True
34255,2135,.,OTH,,True
34313,2139,Ibig,FIL,,True
34314,2139,sabihin,FIL,,True
34315,2139,",",OTH,,True
34316,2139,ginagawa,FIL,,True
34317,2139,Niyang,FIL,,True
34318,2139,perpekto,FIL,,True
34319,2139,ang,FIL,,True
34320,2139,matatalinong,FIL,,True
34321,2139,dalagang,FIL,,True
34322,2139,iyon,FIL,,True
34323,2139,na,FIL,,True
34324,2139,nagbalik,FIL,,True
34325,2139,sa,FIL,,True
34326,2139,Kanya,FIL,,True
34327,2139,matapos,FIL,,True
34328,2139,marinig,FIL,,True
34329,2139,ang,FIL,,True
34330,2139,Kanyang,FIL,,True
34331,2139,tinig,FIL,,True
34332,2139,at,FIL,,True
34333,2139,dadalhin,FIL,,True
34334,2139,sila,FIL,,True
34335,2139,sa,FIL,,True
34336,2139,kaharian,FIL,,True
34337,2139,ng,FIL,,True
34338,2139,Diyos,FIL,NE,True
34339,2139,.,OTH,,True
34340,2140,Byudo,FIL,,True
34341,2140,na,FIL,,True
34342,2140,si,FIL,,True
34343,2140,cardo,OTH,NE,True
34344,2140,sana,FIL,,True
34345,2140,makakita,FIL,,True
